movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year_scaled,avg_rating,avg_rating_scaled,genre_score,genre_score_scaled
3257,"Bodyguard, The",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.139731463,2.859375,0.524305556,10.65640201,0.672572843
3258,Death Becomes Her,1992,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.139731463,2.866666667,0.525925926,6.875721271,-0.285418525
3259,Far and Away,1992,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.139731463,3.136363636,0.585858586,10.67128763,0.676344728
3260,Howards End,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.139731463,4,0.777777778,3.65616801,-1.101225108
3261,Singles,1992,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.139731463,3.181818182,0.595959596,10.54739948,0.644952556
3262,Twin Peaks: Fire Walk with Me,1992,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.139731463,3.409090909,0.646464646,14.44064543,1.631466963
3263,White Men Can't Jump,1992,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.139731463,3.045454545,0.565656566,7.040888774,-0.243566527
3264,Buffy the Vampire Slayer,1992,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.139731463,2.423076923,0.427350427,10.09089334,0.529277901
3265,Hard-Boiled (Lat sau san taam),1992,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.139731463,4,0.777777778,14.25616271,1.584720659
3266,Man Bites Dog (C'est arrivé près de chez vous),1992,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.139731463,4.5,0.888888889,14.19290594,1.568691946
3267,"Mariachi, El",1992,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.139731463,3.555555556,0.679012346,14.18393253,1.566418163
3268,Stop! Or My Mom Will Shoot,1992,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139731463,1.772727273,0.282828283,6.832698303,-0.296320168
3269,Forever Young,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-0.139731463,2.851851852,0.522633745,10.6185295,0.662976281
3270,"Cutting Edge, The",1992,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.139731463,2.791666667,0.509259259,10.54739948,0.644952556
3271,Of Mice and Men,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.139731463,3.676470588,0.705882353,3.65616801,-1.101225108
3272,Bad Lieutenant,1992,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.139731463,3.4375,0.652777778,7.314461878,-0.1742455
3273,Scream 3,2000,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.291980757,2.672413793,0.482758621,13.76909935,1.461303071
3274,Single White Female,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.139731463,3.375,0.638888889,7.149891306,-0.215946241
3275,"Boondock Saints, The",2000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.291980757,4.220930233,0.826873385,14.25616271,1.584720659
3276,Gun Shy,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291980757,1,0.111111111,3.384720764,-1.170007461
3280,"Baby, The",1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.165047986,1.5,0.222222222,3.258195035,-1.202067972
3281,"Brandon Teena Story, The",1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.184052702,2,0.333333333,3.79778507,-1.065340586
3283,Minnie and Moskowitz,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.272976041,3.25,0.611111111,3.447977539,-1.153978749
3284,They Might Be Giants,1971,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1.272976041,3,0.555555556,10.52369172,0.638945219
3285,"Beach, The",2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.291980757,3.0625,0.569444444,7.164776925,-0.212174356
3286,Snow Day,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291980757,2.3,0.4,3.384720764,-1.170007461
3287,"Tigger Movie, The",2000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291980757,3.166666667,0.592592593,7.04289316,-0.243058634
3289,Not One Less (Yi ge dou bu neng shao),1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.238016729,4.5,0.888888889,3.65616801,-1.101225108
3294,Eaten Alive,1977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.949191876,1.5,0.222222222,3.258195035,-1.202067972
3295,Raining Stones,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.085767436,4,0.777777778,3.65616801,-1.101225108
3296,To Sir with Love,1967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.488832151,4.071428571,0.793650794,3.65616801,-1.101225108
3298,Boiler Room,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.291980757,3.714285714,0.714285714,10.80818517,0.711033366
3299,Hanging Up,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.291980757,2.666666667,0.481481481,7.040888774,-0.243566527
3300,Pitch Black,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.291980757,3.564102564,0.680911681,10.20776912,0.558893199
3301,"Whole Nine Yards, The",2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291980757,3.523809524,0.671957672,7.043014631,-0.243027854
3302,Beautiful People,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238016729,4.75,0.944444444,3.384720764,-1.170007461
3303,Black Tar Heroin: The Dark End of the Street,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.291980757,5,1,3.79778507,-1.065340586
3306,"Circus, The",1928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.593429223,4.125,0.805555556,3.384720764,-1.170007461
3307,City Lights,1931,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-3.431537141,3.846153846,0.743589744,10.54739948,0.644952556
3308,"Flamingo Kid, The",1984,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.571443683,2.857142857,0.523809524,7.040888774,-0.243566527
3310,"Kid, The",1921,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.971177416,4.1,0.8,7.040888774,-0.243566527
3313,Class Reunion,1982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679371738,1.5,0.222222222,3.384720764,-1.170007461
3315,Happy Go Lovely,1951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.352256591,4.5,0.888888889,3.563678105,-1.124661239
3316,Reindeer Games,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.291980757,2.461538462,0.435897436,6.941700835,-0.268699882
3317,Wonder Boys,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.291980757,3.659090909,0.702020202,7.040888774,-0.243566527
3323,Chain of Fools,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291980757,4,0.777777778,7.043014631,-0.243027854
3324,Drowning Mona,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291980757,1.333333333,0.185185185,3.384720764,-1.170007461
3325,"Next Best Thing, The",2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.291980757,2.166666667,0.37037037,7.040888774,-0.243566527
3326,What Planet Are You From?,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.291980757,3.166666667,0.592592593,6.84057155,-0.294325157
3327,Beyond the Mat,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.238016729,3.7,0.711111111,3.79778507,-1.065340586
3328,Ghost Dog: The Way of the Samurai,1999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.238016729,4.052631579,0.789473684,7.314461878,-0.1742455
3329,The Year My Voice Broke,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.409551601,4,0.777777778,7.162678714,-0.212706024
3330,Splendor in the Grass,1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.812616316,4.25,0.833333333,7.162678714,-0.212706024
3331,My Tutor,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.625407711,2,0.333333333,3.65616801,-1.101225108
3334,Key Largo,1948,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-2.514148673,4.2,0.822222222,14.72830012,1.704356139
3338,For All Mankind,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.301623546,,,3.79778507,-1.065340586
3341,Born Yesterday,1950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.406220618,4.285714286,0.841269841,3.384720764,-1.170007461
3342,Birdy,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.571443683,3.5,0.666666667,7.464461898,-0.13623681
3344,Blood Feast,1963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.704688261,4,0.777777778,3.258195035,-1.202067972
3345,"Charlie, the Lonesome Cougar",1967,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.488832151,3,0.555555556,6.92156504,-0.273802116
3347,Never Cry Wolf,1983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.625407711,4.166666667,0.814814815,7.164776925,-0.212174356
3350,"Raisin in the Sun, A",1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.812616316,3.833333333,0.740740741,3.65616801,-1.101225108
3353,"Closer You Get, The",2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.291980757,4.5,0.888888889,6.891231468,-0.281488377
3354,Mission to Mars,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.291980757,2.69047619,0.486772487,3.455850786,-1.151983737
3355,"Ninth Gate, The",1999,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.238016729,3.2,0.6,13.87537909,1.488233427
3357,East-West (Est-ouest),1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.238016729,4,0.777777778,7.162678714,-0.212706024
3358,Defending Your Life,1991,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.193695491,3.85,0.744444444,14.03839999,1.529541492
3359,Breaking Away,1979,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.841263821,4.090909091,0.797979798,7.040888774,-0.243566527
3360,Hoosiers (a.k.a. Best Shot),1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.463515628,3.704545455,0.712121212,7.162678714,-0.212706024
3361,Bull Durham,1988,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.355587573,3.671428571,0.704761905,10.54739948,0.644952556
3362,Dog Day Afternoon,1975,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.057119931,3.934210526,0.763157895,7.314461878,-0.1742455
3363,American Graffiti,1973,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.165047986,3.848837209,0.744186047,7.040888774,-0.243566527
3364,"Asphalt Jungle, The",1950,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.406220618,3.666666667,0.703703704,7.57840881,-0.107363661
3365,"Searchers, The",1956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.082436453,4.071428571,0.793650794,7.240105834,-0.19308667
3368,"Big Country, The",1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.974508398,3.25,0.611111111,7.090448528,-0.23100852
3370,Betrayed,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.355587573,2.5,0.444444444,7.149891306,-0.215946241
3372,"Bridge at Remagen, The",1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.380904096,4,0.777777778,7.256271427,-0.188990451
3374,Daughters of the Dust,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.193695491,4,0.777777778,3.65616801,-1.101225108
3378,"Ogre, The (Unhold, Der)",1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.076124647,4,0.777777778,3.65616801,-1.101225108
3379,On the Beach,1959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.920544371,4.5,0.888888889,3.65616801,-1.101225108
3384,"Taking of Pelham One Two Three, The",1974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.111083958,4.5,0.888888889,7.106271406,-0.226999141
3385,Volunteers,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.517479656,2.8125,0.513888889,3.384720764,-1.170007461
3386,JFK,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.193695491,3.5,0.666666667,10.78235156,0.704487355
3387,Who's Harry Crumb?,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.301623546,2.857142857,0.523809524,7.017181019,-0.249573865
3388,Harry and the Hendersons,1987,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409551601,2.545454545,0.454545455,6.797676889,-0.305194288
3389,Let's Get Harry,1986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.463515628,2,0.333333333,6.956586454,-0.264927997
3390,Shanghai Surprise,1986,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.463515628,2,0.333333333,14.3295815,1.603324335
3391,Who's That Girl?,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409551601,2.5,0.444444444,3.384720764,-1.170007461
3392,She-Devil,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301623546,2.333333333,0.407407407,3.384720764,-1.170007461
3393,Date with an Angel,1987,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.409551601,1.333333333,0.185185185,10.38223198,0.603100558
3394,Blind Date,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.409551601,2.357142857,0.412698413,6.891231468,-0.281488377
3395,Nadine,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409551601,3,0.555555556,3.384720764,-1.170007461
3396,"Muppet Movie, The",1979,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.841263821,3.590909091,0.686868687,13.86996391,1.486861267
3397,"Great Muppet Caper, The",1981,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,3.454545455,0.656565657,6.797676889,-0.305194288
3398,"Muppets Take Manhattan, The",1984,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.571443683,3.333333333,0.62962963,10.36135499,0.597810515
3400,We're Back! A Dinosaur's Story,1993,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.085767436,3,0.555555556,14.04250258,1.530581054
3401,Baby... Secret of the Lost Legend,1985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.517479656,2.2,0.377777778,6.964459701,-0.262932985
3402,Turtle Diary,1985,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.517479656,4,0.777777778,10.54739948,0.644952556
3403,Raise the Titanic,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.787299793,4,0.777777778,7.149891306,-0.215946241
3404,Titanic,1953,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.244328536,3.583333333,0.685185185,7.104145549,-0.227537815
3405,"Night to Remember, A",1958,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.974508398,3,0.555555556,7.104145549,-0.227537815
3406,Captain Horatio Hornblower R.N.,1951,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.352256591,3,0.555555556,14.42104835,1.626501235
3408,Erin Brockovich,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.291980757,3.528571429,0.673015873,3.65616801,-1.101225108
3409,Final Destination,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.291980757,2.928571429,0.53968254,7.149891306,-0.215946241
3410,Soft Fruit,1999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.238016729,4,0.777777778,7.040888774,-0.243566527
3412,"Bear, The (Ours, L')",1988,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.355587573,3.416666667,0.648148148,10.57773305,0.652638818
3414,Love Is a Many-Splendored Thing,1955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-2.136400481,4,0.777777778,10.9709726,0.752282274
3415,"Mirror, The (Zerkalo)",1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.057119931,4.166666667,0.814814815,3.65616801,-1.101225108
3417,"Crimson Pirate, The",1952,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.298292563,3,0.555555556,6.893329679,-0.280956709
3418,Thelma & Louise,1991,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.193695491,3.463414634,0.658536585,10.82307079,0.714805252
3420,...And Justice for All,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.841263821,3.166666667,0.592592593,7.149891306,-0.215946241
3421,Animal House,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.895227848,3.693548387,0.709677419,3.384720764,-1.170007461
3422,She's Gotta Have It,1986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.463515628,3.333333333,0.62962963,6.891231468,-0.281488377
3423,School Daze,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.355587573,2.166666667,0.37037037,3.65616801,-1.101225108
3424,Do the Right Thing,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.301623546,4.037037037,0.78600823,3.65616801,-1.101225108
3425,Mo' Better Blues,1990,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.247659518,3.4,0.644444444,7.219846116,-0.198220305
3426,Jungle Fever,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.193695491,3.071428571,0.571428571,7.162678714,-0.212706024
3428,"Champ, The",1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.841263821,3,0.555555556,3.65616801,-1.101225108
3429,Creature Comforts,1989,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301623546,4.25,0.833333333,7.014657799,-0.250213227
3430,Death Wish,1974,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.111083958,3,0.555555556,10.76243942,0.699441792
3431,Death Wish 2,1982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.679371738,1.666666667,0.259259259,7.104145549,-0.227537815
3432,Death Wish 3,1985,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.517479656,1.5,0.222222222,7.104145549,-0.227537815
3433,Death Wish 4: The Crackdown,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.409551601,1,0.111111111,7.104145549,-0.227537815
3434,Death Wish 5: The Face of Death,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.031803408,1,0.111111111,7.104145549,-0.227537815
3435,Double Indemnity,1944,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-2.730004783,4.323529412,0.849673203,11.23457682,0.819077273
3436,Dying Young,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.193695491,3.75,0.722222222,7.162678714,-0.212706024
3438,Teenage Mutant Ninja Turtles,1990,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.247659518,3,0.555555556,17.19250572,2.328764245
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.193695491,2.692307692,0.487179487,10.35193417,0.59542336
3440,Teenage Mutant Ninja Turtles III,1993,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.085767436,2.071428571,0.349206349,17.24526385,2.342132693
3441,Red Dawn,1984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.571443683,3.428571429,0.650793651,10.91243944,0.737450483
3442,Band of the Hand,1986,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.463515628,1,0.111111111,10.76243942,0.699441792
3444,Bloodsport,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.355587573,2.944444444,0.543209877,3.447977539,-1.153978749
3445,Eyes of Laura Mars,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.895227848,3.5,0.666666667,7.126183551,-0.221953578
3446,Funny Bones,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.022160619,2.75,0.5,7.040888774,-0.243566527
3447,"Good Earth, The",1937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.107752976,4,0.777777778,3.65616801,-1.101225108
3448,"Good Morning, Vietnam",1987,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.409551601,3.802325581,0.733850129,10.84918266,0.721421771
3449,"Good Mother, The",1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.355587573,4,0.777777778,3.65616801,-1.101225108
3450,Grumpy Old Men,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085767436,3.293103448,0.620689655,3.384720764,-1.170007461
3451,Guess Who's Coming to Dinner,1967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.488832151,4.545454545,0.898989899,3.65616801,-1.101225108
3452,Romeo Must Die,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.291980757,3.083333333,0.574074074,14.10650541,1.546798809
3453,Here on Earth,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.291980757,3,0.555555556,7.162678714,-0.212706024
3454,Whatever It Takes,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.291980757,2.25,0.388888889,6.891231468,-0.281488377
3455,Buddy Boy,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.238016729,2.5,0.444444444,7.149891306,-0.215946241
3456,"Color of Paradise, The (Rang-e khoda)",1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.238016729,,,3.65616801,-1.101225108
3459,Gothic,1986,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.463515628,4,0.777777778,6.914363045,-0.275627038
3461,Lord of the Flies,1963,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.704688261,3.038461538,0.564102564,10.65850022,0.673104511
3462,Modern Times,1936,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-3.161717003,3.72,0.715555556,10.54739948,0.644952556
3466,Heart and Souls,1993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.085767436,3,0.555555556,6.875721271,-0.285418525
3467,Hud,1963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.704688261,3.75,0.722222222,7.240105834,-0.19308667
3468,"Hustler, The",1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.812616316,4.333333333,0.851851852,3.65616801,-1.101225108
3469,Inherit the Wind,1960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.866580343,4.083333333,0.796296296,3.65616801,-1.101225108
3470,Dersu Uzala,1975,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.057119931,4.3,0.844444444,7.164776925,-0.212174356
3471,Close Encounters of the Third Kind,1977,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.949191876,3.741666667,0.72037037,10.62062771,0.663507949
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000),1976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.003155903,5,1,3.384720764,-1.170007461
3474,Retroactive,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.130088674,4,0.777777778,6.949574082,-0.26670487
3475,"Place in the Sun, A",1951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-2.352256591,4.5,0.888888889,7.162678714,-0.212706024
3476,Jacob's Ladder,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.247659518,3.557692308,0.679487179,6.89065529,-0.281634376
3477,Empire Records,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.022160619,3.384615385,0.641025641,7.040888774,-0.243566527
3478,"Bamba, La",1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.409551601,2.785714286,0.507936508,3.65616801,-1.101225108
3479,Ladyhawke,1985,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.517479656,3.333333333,0.62962963,10.50612013,0.63449273
3480,Lucas,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.463515628,3.333333333,0.62962963,7.162678714,-0.212706024
3481,High Fidelity,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.291980757,3.666666667,0.703703704,10.54739948,0.644952556
3483,"Road to El Dorado, The",2000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291980757,3.115384615,0.581196581,7.04289316,-0.243058634
3484,"Skulls, The",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.291980757,2.75,0.5,3.493723296,-1.142387175
3489,Hook,1991,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.193695491,3.358490566,0.635220126,10.38433019,0.603632227
